0.503297, 0.250817, 0.000877 
0.503912, 0.251440, 0.000875 
0.504525, 0.252062, 0.000874 
0.505137, 0.252683, 0.000872 
0.505748, 0.253303, 0.000870 
0.506357, 0.253922, 0.000869 
0.506964, 0.254541, 0.000867 
0.507570, 0.255159, 0.000866 
0.508175, 0.255776, 0.000864 
0.508778, 0.256393, 0.000862 
0.509380, 0.257008, 0.000861 
0.509980, 0.257623, 0.000859 
0.510579, 0.258237, 0.000858 
0.511176, 0.258850, 0.000856 
0.511772, 0.259463, 0.000855 
0.512366, 0.260075, 0.000853 
0.512959, 0.260686, 0.000851 
0.513550, 0.261296, 0.000850 
0.514141, 0.261906, 0.000848 
0.514729, 0.262514, 0.000847 
0.515317, 0.263122, 0.000845 
0.515902, 0.263730, 0.000844 
0.516487, 0.264336, 0.000842 
0.517070, 0.264942, 0.000841 
0.517652, 0.265547, 0.000839 
0.518232, 0.266151, 0.000838 
0.518811, 0.266754, 0.000836 
0.519389, 0.267357, 0.000835 
0.519965, 0.267959, 0.000833 
0.520540, 0.268560, 0.000832 
0.521113, 0.269160, 0.000830 
0.521686, 0.269760, 0.000829 
0.522257, 0.270359, 0.000827 
0.522826, 0.270957, 0.000826 
0.523394, 0.271555, 0.000825 
0.523961, 0.272151, 0.000823 
0.524527, 0.272747, 0.000822 
0.525091, 0.273343, 0.000820 
0.525654, 0.273937, 0.000819 
0.526216, 0.274531, 0.000817 
0.526776, 0.275124, 0.000816 
0.527335, 0.275716, 0.000814 
0.527893, 0.276308, 0.000813 
0.528449, 0.276898, 0.000812 
0.529005, 0.277489, 0.000810 
0.529559, 0.278078, 0.000809 
0.530111, 0.278666, 0.000807 
0.530663, 0.279254, 0.000806 
0.531213, 0.279841, 0.000805 
0.531762, 0.280428, 0.000803 
0.532310, 0.281014, 0.000802 
0.532856, 0.281599, 0.000801 
0.533401, 0.282183, 0.000799 
0.533945, 0.282766, 0.000798 
0.534488, 0.283349, 0.000796 
0.535030, 0.283931, 0.000795 
0.535570, 0.284513, 0.000794 
0.536109, 0.285093, 0.000792 
0.536647, 0.285673, 0.000791 
0.537184, 0.286252, 0.000790 
0.537719, 0.286831, 0.000788 
0.538254, 0.287409, 0.000787 
0.538787, 0.287986, 0.000786 
0.539319, 0.288562, 0.000784 
0.539849, 0.289138, 0.000783 
0.540379, 0.289713, 0.000782 
0.540907, 0.290287, 0.000780 
0.541435, 0.290860, 0.000779 
0.541961, 0.291433, 0.000778 
0.542486, 0.292005, 0.000776 
0.543010, 0.292577, 0.000775 
0.543532, 0.293147, 0.000774 
0.544054, 0.293717, 0.000773 
0.544574, 0.294287, 0.000771 
0.545094, 0.294855, 0.000770 
0.545612, 0.295423, 0.000769 
0.546129, 0.295990, 0.000767 
0.546645, 0.296557, 0.000766 
0.547159, 0.297123, 0.000765 
0.547673, 0.297688, 0.000764 
0.548186, 0.298252, 0.000762 
0.548697, 0.298816, 0.000761 
0.549207, 0.299379, 0.000760 
0.549717, 0.299942, 0.000759 
0.550225, 0.300503, 0.000757 
0.550732, 0.301064, 0.000756 
0.551238, 0.301625, 0.000755 
0.551743, 0.302184, 0.000754 
0.552247, 0.302743, 0.000753 
0.552749, 0.303301, 0.000751 
0.553251, 0.303859, 0.000750 
0.553752, 0.304416, 0.000749 
0.554251, 0.304972, 0.000748 
0.554750, 0.305528, 0.000746 
0.555247, 0.306083, 0.000745 
0.555744, 0.306637, 0.000744 
0.556239, 0.307190, 0.000743 
0.556733, 0.307743, 0.000742 
0.557227, 0.308296, 0.000740 
0.557719, 0.308847, 0.000739 
0.558210, 0.309398, 0.000738 
0.558701, 0.309948, 0.000737 
0.559190, 0.310498, 0.000736 
0.559678, 0.311047, 0.000735 
0.560165, 0.311595, 0.000733 
0.560651, 0.312142, 0.000732 
0.561136, 0.312689, 0.000731 
0.561621, 0.313235, 0.000730 
0.562104, 0.313781, 0.000729 
0.562586, 0.314326, 0.000728 
0.563067, 0.314870, 0.000726 
0.563547, 0.315414, 0.000725 
0.564026, 0.315957, 0.000724 
0.564505, 0.316499, 0.000723 
0.564982, 0.317041, 0.000722 
0.565458, 0.317582, 0.000721 
0.565933, 0.318122, 0.000720 
0.566408, 0.318662, 0.000718 
0.566881, 0.319201, 0.000717 
0.567353, 0.319739, 0.000716 
0.567825, 0.320277, 0.000715 
0.568295, 0.320814, 0.000714 
0.568765, 0.321350, 0.000713 
0.569233, 0.321886, 0.000712 
0.569701, 0.322421, 0.000711 
0.570168, 0.322956, 0.000710 
0.570634, 0.323490, 0.000709 
0.571098, 0.324023, 0.000707 
0.571562, 0.324556, 0.000706 
0.572025, 0.325088, 0.000705 
0.572487, 0.325619, 0.000704 
0.572948, 0.326150, 0.000703 
0.573409, 0.326680, 0.000702 
0.573868, 0.327209, 0.000701 
0.574326, 0.327738, 0.000700 
0.574784, 0.328266, 0.000699 
0.575240, 0.328794, 0.000698 
0.575696, 0.329321, 0.000697 
0.576151, 0.329847, 0.000696 
0.576605, 0.330373, 0.000695 
0.577058, 0.330898, 0.000693 
0.577510, 0.331422, 0.000692 
0.577961, 0.331946, 0.000691 
0.578411, 0.332469, 0.000690 
0.578861, 0.332992, 0.000689 
0.579309, 0.333514, 0.000688 
0.579757, 0.334035, 0.000687 
0.580204, 0.334556, 0.000686 
0.580650, 0.335076, 0.000685 
0.581095, 0.335595, 0.000684 
0.581539, 0.336114, 0.000683 
0.581982, 0.336633, 0.000682 
0.582425, 0.337150, 0.000681 
0.582866, 0.337667, 0.000680 
0.583307, 0.338184, 0.000679 
0.583747, 0.338700, 0.000678 
0.584186, 0.339215, 0.000677 
0.584624, 0.339730, 0.000676 
0.585062, 0.340244, 0.000675 
0.585498, 0.340757, 0.000674 
0.585934, 0.341270, 0.000673 
0.586369, 0.341782, 0.000672 
0.586803, 0.342294, 0.000671 
0.587236, 0.342805, 0.000670 
0.587669, 0.343315, 0.000669 
0.588100, 0.343825, 0.000668 
0.588531, 0.344334, 0.000667 
0.588961, 0.344843, 0.000666 
0.589390, 0.345351, 0.000665 
0.589819, 0.345858, 0.000664 
0.590246, 0.346365, 0.000663 
0.590673, 0.346872, 0.000662 
0.591099, 0.347377, 0.000661 
0.591524, 0.347882, 0.000660 
0.591948, 0.348387, 0.000659 
0.592372, 0.348891, 0.000658 
0.592794, 0.349394, 0.000657 
0.593216, 0.349897, 0.000656 
0.593638, 0.350399, 0.000655 
0.594058, 0.350901, 0.000654 
0.594478, 0.351402, 0.000654 
0.594896, 0.351902, 0.000653 
0.595314, 0.352402, 0.000652 
0.595732, 0.352901, 0.000651 
0.596148, 0.353400, 0.000650 
0.596564, 0.353898, 0.000649 
0.596979, 0.354396, 0.000648 
0.597393, 0.354893, 0.000647 
0.597806, 0.355389, 0.000646 
0.598219, 0.355885, 0.000645 
0.598631, 0.356380, 0.000644 
0.599042, 0.356875, 0.000643 
0.599452, 0.357369, 0.000642 
0.599862, 0.357863, 0.000641 
0.600271, 0.358356, 0.000640 
0.600679, 0.358848, 0.000640 
0.601087, 0.359340, 0.000639 
0.601493, 0.359831, 0.000638 
0.601899, 0.360322, 0.000637 
0.602304, 0.360812, 0.000636 
0.602709, 0.361302, 0.000635 
0.603112, 0.361791, 0.000634 
0.603515, 0.362279, 0.000633 
0.603918, 0.362767, 0.000632 
0.604319, 0.363255, 0.000631 
0.604720, 0.363741, 0.000631 
0.605120, 0.364228, 0.000630 
0.605520, 0.364713, 0.000629 
0.605918, 0.365198, 0.000628 
0.606316, 0.365683, 0.000627 
0.606713, 0.366167, 0.000626 
0.607110, 0.366651, 0.000625 
0.607506, 0.367134, 0.000624 
0.607901, 0.367616, 0.000624 
0.608295, 0.368098, 0.000623 
0.608689, 0.368579, 0.000622 
0.609082, 0.369060, 0.000621 
0.609474, 0.369540, 0.000620 
0.609866, 0.370020, 0.000619 
0.610257, 0.370499, 0.000618 
0.610647, 0.370978, 0.000618 
0.611037, 0.371456, 0.000617 
0.611425, 0.371933, 0.000616 
0.611814, 0.372410, 0.000615 
0.612201, 0.372887, 0.000614 
0.612588, 0.373362, 0.000613 
0.612974, 0.373838, 0.000612 
0.613359, 0.374313, 0.000612 
0.613744, 0.374787, 0.000611 
0.614128, 0.375261, 0.000610 
0.614512, 0.375734, 0.000609 
0.614895, 0.376207, 0.000608 
0.615277, 0.376679, 0.000607 
0.615658, 0.377150, 0.000607 
0.616039, 0.377621, 0.000606 
0.616419, 0.378092, 0.000605 
0.616798, 0.378562, 0.000604 
0.617177, 0.379032, 0.000603 
0.617555, 0.379501, 0.000602 
0.617933, 0.379969, 0.000602 
0.618310, 0.380437, 0.000601 
0.618686, 0.380905, 0.000600 
0.619061, 0.381371, 0.000599 
0.619436, 0.381838, 0.000598 
0.619811, 0.382304, 0.000598 
0.620184, 0.382769, 0.000597 
0.620557, 0.383234, 0.000596 
0.620929, 0.383698, 0.000595 
0.621301, 0.384162, 0.000594 
0.621672, 0.384625, 0.000594 
0.622043, 0.385088, 0.000593 
0.622412, 0.385550, 0.000592 
0.622782, 0.386012, 0.000591 
0.623150, 0.386473, 0.000590 
0.623518, 0.386934, 0.000590 
0.623885, 0.387394, 0.000589 
0.624252, 0.387854, 0.000588 
0.624618, 0.388313, 0.000587 
0.624984, 0.388772, 0.000586 
0.625348, 0.389230, 0.000586 
0.625713, 0.389688, 0.000585 
0.626076, 0.390145, 0.000584 
0.626439, 0.390602, 0.000583 
0.626802, 0.391058, 0.000583 
0.627163, 0.391513, 0.000582 
0.627525, 0.391968, 0.000581 
0.627885, 0.392423, 0.000580 
0.628245, 0.392877, 0.000580 
0.628605, 0.393331, 0.000579 
0.628963, 0.393784, 0.000578 
0.629321, 0.394237, 0.000577 
0.629679, 0.394689, 0.000576 
0.630036, 0.395141, 0.000576 
0.630392, 0.395592, 0.000575 
0.630748, 0.396043, 0.000574 
0.631103, 0.396493, 0.000573 
0.631458, 0.396942, 0.000573 
0.631812, 0.397392, 0.000572 
0.632166, 0.397840, 0.000571 
0.632518, 0.398289, 0.000570 
0.632871, 0.398736, 0.000570 
0.633222, 0.399184, 0.000569 
0.633574, 0.399630, 0.000568 
0.633924, 0.400077, 0.000568 
0.634274, 0.400522, 0.000567 
0.634624, 0.400968, 0.000566 
0.634972, 0.401413, 0.000565 
0.635321, 0.401857, 0.000565 
0.635668, 0.402301, 0.000564 
0.636015, 0.402744, 0.000563 
0.636362, 0.403187, 0.000562 
0.636708, 0.403629, 0.000562 
0.637054, 0.404071, 0.000561 
0.637398, 0.404513, 0.000560 
0.637743, 0.404954, 0.000559 
0.638087, 0.405394, 0.000559 
0.638430, 0.405834, 0.000558 
0.638772, 0.406274, 0.000557 
0.639115, 0.406713, 0.000557 
0.639456, 0.407152, 0.000556 
0.639797, 0.407590, 0.000555 
0.640138, 0.408027, 0.000555 
0.640478, 0.408465, 0.000554 
0.640817, 0.408901, 0.000553 
0.641156, 0.409338, 0.000552 
0.641494, 0.409773, 0.000552 
0.641832, 0.410209, 0.000551 
0.642169, 0.410644, 0.000550 
0.642506, 0.411078, 0.000550 
0.642842, 0.411512, 0.000549 
0.643177, 0.411945, 0.000548 
0.643513, 0.412378, 0.000548 
0.643847, 0.412811, 0.000547 
0.644181, 0.413243, 0.000546 
0.644515, 0.413675, 0.000545 
0.644848, 0.414106, 0.000545 
0.645180, 0.414536, 0.000544 
0.645512, 0.414967, 0.000543 
0.645843, 0.415396, 0.000543 
0.646174, 0.415826, 0.000542 
0.646504, 0.416254, 0.000541 
0.646834, 0.416683, 0.000541 
0.647164, 0.417111, 0.000540 
0.647492, 0.417538, 0.000539 
0.647821, 0.417965, 0.000539 
0.648148, 0.418392, 0.000538 
0.648476, 0.418818, 0.000537 
0.648802, 0.419244, 0.000537 
0.649129, 0.419669, 0.000536 
0.649454, 0.420094, 0.000535 
0.649780, 0.420518, 0.000535 
0.650104, 0.420942, 0.000534 
0.650428, 0.421365, 0.000533 
0.650752, 0.421788, 0.000533 
0.651075, 0.422211, 0.000532 
0.651398, 0.422633, 0.000531 
0.651720, 0.423055, 0.000531 
0.652042, 0.423476, 0.000530 
0.652363, 0.423896, 0.000529 
0.652684, 0.424317, 0.000529 
0.653004, 0.424737, 0.000528 
0.653324, 0.425156, 0.000527 
0.653643, 0.425575, 0.000527 
0.653962, 0.425994, 0.000526 
0.654280, 0.426412, 0.000525 
0.654598, 0.426829, 0.000525 
0.654915, 0.427247, 0.000524 
0.655232, 0.427663, 0.000524 
0.655548, 0.428080, 0.000523 
0.655864, 0.428496, 0.000522 
0.656179, 0.428911, 0.000522 
0.656494, 0.429326, 0.000521 
0.656809, 0.429741, 0.000520 
0.657122, 0.430155, 0.000520 
0.657436, 0.430569, 0.000519 
0.657749, 0.430982, 0.000518 
0.658061, 0.431395, 0.000518 
0.658373, 0.431807, 0.000517 
0.658685, 0.432219, 0.000517 
0.658996, 0.432631, 0.000516 
0.659307, 0.433042, 0.000515 
0.659617, 0.433453, 0.000515 
0.659926, 0.433863, 0.000514 
0.660236, 0.434273, 0.000513 
0.660544, 0.434683, 0.000513 
0.660853, 0.435092, 0.000512 
0.661160, 0.435500, 0.000512 
0.661468, 0.435908, 0.000511 
0.661775, 0.436316, 0.000510 
0.662081, 0.436723, 0.000510 
0.662387, 0.437130, 0.000509 
0.662692, 0.437537, 0.000509 
0.662997, 0.437943, 0.000508 
0.663302, 0.438349, 0.000507 
0.663606, 0.438754, 0.000507 
0.663910, 0.439159, 0.000506 
0.664213, 0.439563, 0.000505 
0.664516, 0.439967, 0.000505 
0.664818, 0.440371, 0.000504 
0.665120, 0.440774, 0.000504 
0.665422, 0.441177, 0.000503 
0.665723, 0.441579, 0.000502 
0.666023, 0.441981, 0.000502 
0.666323, 0.442382, 0.000501 
0.666623, 0.442783, 0.000501 
0.666922, 0.443184, 0.000500 
0.667221, 0.443584, 0.000499 
0.667519, 0.443984, 0.000499 
0.667817, 0.444384, 0.000498 
0.668115, 0.444783, 0.000498 
0.668412, 0.445181, 0.000497 
0.668708, 0.445580, 0.000497 
0.669005, 0.445977, 0.000496 
0.669300, 0.446375, 0.000495 
0.669596, 0.446772, 0.000495 
0.669891, 0.447169, 0.000494 
0.670185, 0.447565, 0.000494 
0.670479, 0.447961, 0.000493 
0.670773, 0.448356, 0.000492 
0.671066, 0.448751, 0.000492 
0.671359, 0.449145, 0.000491 
0.671651, 0.449540, 0.000491 
0.671943, 0.449933, 0.000490 
0.672234, 0.450327, 0.000490 
0.672525, 0.450720, 0.000489 
0.672816, 0.451112, 0.000488 
0.673106, 0.451505, 0.000488 
0.673396, 0.451896, 0.000487 
0.673685, 0.452288, 0.000487 
0.673974, 0.452679, 0.000486 
0.674263, 0.453069, 0.000486 
0.674551, 0.453460, 0.000485 
0.674839, 0.453849, 0.000484 
0.675126, 0.454239, 0.000484 
0.675413, 0.454628, 0.000483 
0.675699, 0.455017, 0.000483 
0.675985, 0.455405, 0.000482 
0.676271, 0.455793, 0.000482 
0.676556, 0.456180, 0.000481 
0.676841, 0.456567, 0.000481 
0.677126, 0.456954, 0.000480 
0.677410, 0.457340, 0.000479 
0.677693, 0.457726, 0.000479 
0.677977, 0.458112, 0.000478 
0.678259, 0.458497, 0.000478 
0.678542, 0.458882, 0.000477 
0.678824, 0.459266, 0.000477 
0.679105, 0.459650, 0.000476 
0.679387, 0.460033, 0.000476 
0.679668, 0.460417, 0.000475 
0.679948, 0.460799, 0.000475 
0.680228, 0.461182, 0.000474 
0.680508, 0.461564, 0.000473 
0.680787, 0.461946, 0.000473 
0.681066, 0.462327, 0.000472 
0.681344, 0.462708, 0.000472 
0.681622, 0.463088, 0.000471 
0.681900, 0.463469, 0.000471 
0.682177, 0.463848, 0.000470 
0.682454, 0.464228, 0.000470 
0.682731, 0.464607, 0.000469 
0.683007, 0.464985, 0.000469 
0.683283, 0.465364, 0.000468 
0.683558, 0.465742, 0.000468 
0.683833, 0.466119, 0.000467 
0.684108, 0.466496, 0.000467 
0.684382, 0.466873, 0.000466 
0.684656, 0.467249, 0.000465 
0.684929, 0.467625, 0.000465 
0.685202, 0.468001, 0.000464 
0.685475, 0.468376, 0.000464 
0.685747, 0.468751, 0.000463 
0.686019, 0.469126, 0.000463 
0.686291, 0.469500, 0.000462 
0.686562, 0.469874, 0.000462 
0.686833, 0.470247, 0.000461 
0.687103, 0.470620, 0.000461 
0.687373, 0.470993, 0.000460 
0.687643, 0.471365, 0.000460 
0.687913, 0.471737, 0.000459 
0.688181, 0.472109, 0.000459 
0.688450, 0.472480, 0.000458 
0.688718, 0.472851, 0.000458 
0.688986, 0.473221, 0.000457 
0.689254, 0.473592, 0.000457 
0.689521, 0.473961, 0.000456 
0.689788, 0.474331, 0.000456 
0.690054, 0.474700, 0.000455 
0.690320, 0.475068, 0.000455 
0.690586, 0.475437, 0.000454 
0.690851, 0.475805, 0.000454 
0.691116, 0.476172, 0.000453 
0.691381, 0.476540, 0.000453 
0.691645, 0.476906, 0.000452 
0.691909, 0.477273, 0.000452 
0.692172, 0.477639, 0.000451 
0.692435, 0.478005, 0.000451 
0.692698, 0.478370, 0.000450 
0.692961, 0.478736, 0.000450 
0.693223, 0.479100, 0.000449 
0.693485, 0.479465, 0.000449 
0.693746, 0.479829, 0.000448 
0.694007, 0.480192, 0.000448 
0.694268, 0.480556, 0.000447 
0.694528, 0.480919, 0.000447 
0.694788, 0.481281, 0.000446 
0.695048, 0.481644, 0.000446 
0.695307, 0.482005, 0.000445 
0.695566, 0.482367, 0.000445 
0.695824, 0.482728, 0.000444 
0.696083, 0.483089, 0.000444 
0.696341, 0.483450, 0.000443 
0.696598, 0.483810, 0.000443 
0.696855, 0.484170, 0.000442 
0.697112, 0.484529, 0.000442 
0.697369, 0.484888, 0.000441 
0.697625, 0.485247, 0.000441 
0.697881, 0.485605, 0.000440 
0.698136, 0.485963, 0.000440 
0.698391, 0.486321, 0.000439 
0.698646, 0.486679, 0.000439 
0.698901, 0.487036, 0.000438 
0.699155, 0.487392, 0.000438 
0.699409, 0.487749, 0.000438 
0.699662, 0.488105, 0.000437 
0.699915, 0.488460, 0.000437 
0.700168, 0.488816, 0.000436 
0.700421, 0.489171, 0.000436 
0.700673, 0.489525, 0.000435 
0.700925, 0.489880, 0.000435 
0.701176, 0.490234, 0.000434 
0.701427, 0.490587, 0.000434 
0.701678, 0.490940, 0.000433 
0.701929, 0.491293, 0.000433 
0.702179, 0.491646, 0.000432 
0.702429, 0.491998, 0.000432 
0.702678, 0.492350, 0.000431 
0.702927, 0.492702, 0.000431 
0.703176, 0.493053, 0.000430 
0.703425, 0.493404, 0.000430 
0.703673, 0.493755, 0.000430 
0.703921, 0.494105, 0.000429 
0.704168, 0.494455, 0.000429 
0.704416, 0.494804, 0.000428 
0.704663, 0.495154, 0.000428 
0.704909, 0.495503, 0.000427 
0.705155, 0.495851, 0.000427 
0.705401, 0.496199, 0.000426 
0.705647, 0.496547, 0.000426 
0.705892, 0.496895, 0.000425 
0.706137, 0.497242, 0.000425 
0.706382, 0.497589, 0.000425 
0.706626, 0.497936, 0.000424 
0.706870, 0.498282, 0.000424 
0.707114, 0.498628, 0.000423 
0.707358, 0.498974, 0.000423 
0.707601, 0.499319, 0.000422 
0.707843, 0.499664, 0.000422 
0.708086, 0.500008, 0.000421 
0.708328, 0.500353, 0.000421 
0.708570, 0.500697, 0.000421 
0.708812, 0.501040, 0.000420 
0.709053, 0.501384, 0.000420 
0.709294, 0.501727, 0.000419 
0.709534, 0.502069, 0.000419 
0.709775, 0.502412, 0.000418 
0.710015, 0.502754, 0.000418 
0.710254, 0.503096, 0.000417 
0.710494, 0.503437, 0.000417 
0.710733, 0.503778, 0.000417 
0.710972, 0.504119, 0.000416 
0.711210, 0.504459, 0.000416 
0.711448, 0.504799, 0.000415 
0.711686, 0.505139, 0.000415 
0.711924, 0.505479, 0.000414 
0.712161, 0.505818, 0.000414 
0.712398, 0.506157, 0.000413 
0.712635, 0.506495, 0.000413 
0.712871, 0.506834, 0.000413 
0.713107, 0.507171, 0.000412 
0.713343, 0.507509, 0.000412 
0.713578, 0.507846, 0.000411 
0.713814, 0.508183, 0.000411 
0.714048, 0.508520, 0.000410 
0.714283, 0.508856, 0.000410 
0.714517, 0.509192, 0.000410 
0.714751, 0.509528, 0.000409 
0.714985, 0.509863, 0.000409 
0.715218, 0.510198, 0.000408 
0.715451, 0.510533, 0.000408 
0.715684, 0.510867, 0.000407 
0.715917, 0.511202, 0.000407 
0.716149, 0.511535, 0.000407 
0.716381, 0.511869, 0.000406 
0.716613, 0.512202, 0.000406 
0.716844, 0.512535, 0.000405 
0.717075, 0.512868, 0.000405 
0.717306, 0.513200, 0.000405 
0.717536, 0.513532, 0.000404 
0.717767, 0.513863, 0.000404 
0.717997, 0.514195, 0.000403 
0.718226, 0.514526, 0.000403 
0.718456, 0.514857, 0.000402 
0.718685, 0.515187, 0.000402 
0.718913, 0.515517, 0.000402 
0.719142, 0.515847, 0.000401 
0.719370, 0.516176, 0.000401 
0.719598, 0.516506, 0.000400 
0.719826, 0.516835, 0.000400 
0.720053, 0.517163, 0.000400 
0.720280, 0.517491, 0.000399 
0.720507, 0.517819, 0.000399 
0.720733, 0.518147, 0.000398 
0.720960, 0.518475, 0.000398 
0.721186, 0.518802, 0.000398 
0.721411, 0.519128, 0.000397 
0.721637, 0.519455, 0.000397 
0.721862, 0.519781, 0.000396 
0.722087, 0.520107, 0.000396 
0.722311, 0.520433, 0.000396 
0.722536, 0.520758, 0.000395 
0.722760, 0.521083, 0.000395 
0.722983, 0.521408, 0.000394 
0.723207, 0.521732, 0.000394 
0.723430, 0.522056, 0.000394 
0.723653, 0.522380, 0.000393 
0.723876, 0.522703, 0.000393 
0.724098, 0.523026, 0.000392 
0.724320, 0.523349, 0.000392 
0.724542, 0.523672, 0.000392 
0.724764, 0.523994, 0.000391 
0.724985, 0.524316, 0.000391 
0.725206, 0.524638, 0.000390 
0.725427, 0.524960, 0.000390 
0.725647, 0.525281, 0.000390 
0.725868, 0.525601, 0.000389 
0.726088, 0.525922, 0.000389 
0.726307, 0.526242, 0.000388 
0.726527, 0.526562, 0.000388 
0.726746, 0.526882, 0.000388 
